node,generation,max_supply
795,2.212788361044285e-09,0.0
796,2.1423716612114154e-09,0.0
797,2.087188879557452e-09,0.0
798,2.021110500156539e-09,0.0
799,1.8918919868155574e-09,0.0
800,2.226568918316586e-09,0.0
801,2.020475660401345e-09,0.0
802,2.2079164857690943e-09,0.0
803,2.226806914385054e-09,0.0
804,2.1937176600141775e-09,0.0
805,2.1366744366962557e-09,0.0
806,2.1612076907150485e-09,0.0
807,2.2187561658214107e-09,0.0
808,2.1809209166877007e-09,0.0
809,2.144280304313292e-09,0.0
810,2.0228660276881927e-09,0.0
811,2.1516130267383816e-09,0.0
812,2.0796150282233115e-09,0.0
813,2.2134264330167313e-09,0.0
814,2.1515067156080544e-09,0.0
815,2.081240054174779e-09,0.0
816,2.0341384629096933e-09,0.0
817,2.1053659042593896e-09,0.0
818,2.1943377537866333e-09,0.0
819,2.1229102417177356e-09,0.0
820,2.0977419127912187e-09,0.0
821,2.2282689926766903e-09,0.0
822,2.2160877292032025e-09,0.0
823,2.1202848228498726e-09,0.0
824,2.167504303862452e-09,0.0
825,2.208232598378215e-09,0.0
826,2.1198820181233826e-09,0.0
827,2.0214296220282267e-09,0.0
828,2.2011190106137844e-09,0.0
829,2.2298916155180176e-09,0.0
830,2.111979581501315e-09,0.0
831,2.2265978340386632e-09,0.0
832,2.0913032671987594e-09,0.0
833,2.2285300106745164e-09,0.0
834,2.2112862499809188e-09,0.0
835,2.2090191342066245e-09,0.0
836,2.2113944974175743e-09,0.0
837,2.2322562891915324e-09,0.0
838,2.1993515263635017e-09,0.0
839,2.034633905636043e-09,0.0
840,2.0852955925038453e-09,0.0
841,2.232137868740449e-09,0.0
842,2.226411839523134e-09,0.0
843,2.2317485423050285e-09,0.0
844,2.1929633872269012e-09,0.0
845,2.1871294117533447e-09,0.0
846,2.2237467085489907e-09,0.0
847,2.150861581349136e-09,0.0
848,2.207858424080496e-09,0.0
849,2.088420186708763e-09,0.0
850,2.2321705396308033e-09,0.0
851,2.0298119094706045e-09,0.0
852,2.1338739686856045e-09,0.0
853,2.2214889691576908e-09,0.0
854,2.2253988109706183e-09,0.0
855,2.232247885954001e-09,0.0
856,2.2089401933475973e-09,0.0
857,2.1697048065363398e-09,0.0
858,2.215189531187809e-09,0.0
859,2.100951016779736e-09,0.0
860,2.2059176402730432e-09,0.0
861,2.2112412443197746e-09,0.0
862,2.1005738456495675e-09,0.0
863,2.2076459188723063e-09,0.0
864,2.102759418874402e-09,0.0
865,2.1981158057674707e-09,0.0
866,2.2277780810732297e-09,0.0
867,2.0449721638731768e-09,0.0
868,2.2065557628770504e-09,0.0
869,4.824338818132259e-10,0.0
870,1.9914506106063443e-09,0.0
871,2.2106249293278006e-09,0.0
872,2.231840198948044e-09,0.0
873,2.2108520079760546e-09,0.0
874,2.1992239956478833e-09,0.0
875,2.1642574754584328e-09,0.0
876,2.226683190283575e-09,0.0
877,2.2130499992412313e-09,0.0
878,2.2079141267449426e-09,0.0
879,2.212908016239454e-09,0.0
880,2.1694800502449537e-09,0.0
881,2.1507833988408207e-09,0.0
882,2.206820940979964e-09,0.0
883,2.100855295474296e-09,0.0
884,2.2078701482957765e-09,0.0
885,2.2081368953008685e-09,0.0
886,2.2080445280827453e-09,0.0
887,2.2317761074800288e-09,0.0
888,2.2089833115205817e-09,0.0
889,2.0220366420034655e-09,0.0
890,1.8880398849761977e-09,0.0
891,2.022397749094994e-09,0.0
892,2.118001991854549e-09,0.0
893,2.2026818938497594e-09,0.0
894,2.225081624367552e-09,0.0
895,2.207930661390397e-09,0.0
896,2.2213381474130774e-09,0.0
897,2.2019037714149636e-09,0.0
898,2.169377004936381e-09,0.0
899,2.2060063618192914e-09,0.0
900,2.1051795763808803e-09,0.0
901,2.077571759675433e-09,0.0
902,2.024925125659982e-09,0.0
903,2.2267505903422418e-09,0.0
904,2.2304473684494267e-09,0.0
905,2.0601424877492837e-09,0.0
906,2.022702283432202e-09,0.0
907,2.2076998268183346e-09,0.0
908,2.212192696230788e-09,0.0
909,2.1374698463054495e-09,0.0
910,2.0257509460718014e-09,0.0
911,2.1997914966959002e-09,0.0
912,2.0538362614859612e-09,0.0
913,2.211956106198662e-09,0.0
914,2.212932404623931e-09,0.0
915,2.199301098693821e-09,0.0
916,2.232253964268604e-09,0.0
917,2.056269768169064e-09,0.0
918,2.033934542148092e-09,0.0
919,2.2105014093480973e-09,0.0
920,2.1685956828716364e-09,0.0
921,2.041046083643202e-09,0.0
922,2.1295398915561863e-09,0.0
923,2.2064972818021094e-09,0.0
924,2.0565208834406375e-09,0.0
925,2.0514857425455432e-09,0.0
926,2.211863981552916e-09,0.0
927,2.223481972004867e-09,0.0
928,2.099854206730999e-09,0.0
929,2.2110382198942667e-09,0.0
930,2.1951025306578244e-09,0.0
931,2.1013821854395064e-09,0.0
932,2.2050797335334937e-09,0.0
933,2.163479798933312e-09,0.0
934,2.1085157626758666e-09,0.0
935,2.2290615412524966e-09,0.0
936,2.0417082073772676e-09,0.0
937,2.1975326855783236e-09,0.0
938,1.9822135037051936e-09,0.0
939,2.169609656048713e-09,0.0
940,2.0194464083775614e-09,0.0
941,2.170384828916269e-09,0.0
942,2.1599864357892875e-09,0.0
943,2.2081798881901096e-09,0.0
944,2.077637182121862e-09,0.0
945,2.2089793149899703e-09,0.0
946,2.198189307571259e-09,0.0
947,2.20897603254499e-09,0.0
948,2.197877144828142e-09,0.0
949,2.1565712136807895e-09,0.0
950,2.0109174976584133e-09,0.0
951,2.2320815747246366e-09,0.0
952,2.208287909671977e-09,0.0
953,2.207789832235248e-09,0.0
954,2.0946578479595473e-09,0.0
955,2.08466999445621e-09,0.0
956,2.0399089618626934e-09,0.0
957,1.9834642100234456e-09,0.0
958,2.230005546422894e-09,0.0
959,2.2089774366342142e-09,0.0
960,2.20790554984658e-09,0.0
961,2.207312589057596e-09,0.0
962,2.201124826599481e-09,0.0
963,2.1910766995060533e-09,0.0
964,2.2153832703677907e-09,0.0
965,2.211290903968274e-09,0.0
966,2.106831798553072e-09,0.0
967,2.028812794871355e-09,0.0
968,2.2224180508763557e-09,0.0
969,2.208067108982525e-09,0.0
970,2.0709581905145337e-09,0.0
971,2.0528001034248435e-09,0.0
972,2.024448961396564e-09,0.0
973,2.221006086733951e-09,0.0
974,2.2164074971029453e-09,0.0
975,2.2320286747650122e-09,0.0
976,2.1928418896613154e-09,0.0
977,2.2086337493866373e-09,0.0
978,2.2060989725102366e-09,0.0
979,1.9121413764769955e-09,0.0
980,8.92861763243575e-10,0.0
981,2.214856826301652e-09,0.0
982,2.099453102158775e-09,0.0
983,2.2320989702003605e-09,0.0
984,2.106828160527889e-09,0.0
985,2.0916225033424865e-09,0.0
986,2.2223999036110397e-09,0.0
987,2.232305476961889e-09,0.0
988,2.220442300048197e-09,0.0
989,2.1393605470860107e-09,0.0
990,2.103291473808059e-09,0.0
991,1.9847352512358856e-09,0.0
992,1.8955612874871678e-09,0.0
993,2.1570478750070954e-09,0.0
994,2.1691828887004364e-09,0.0
995,2.2091971863457736e-09,0.0
996,2.2287506645812263e-09,0.0
997,2.2232881851677e-09,0.0
998,2.213731694978236e-09,0.0
999,2.2082098986212654e-09,0.0
1000,2.207857929539475e-09,0.0
1001,2.2087703349961544e-09,0.0
1002,2.232058007993287e-09,0.0
1003,2.22509317492308e-09,0.0
1004,2.2082316556592877e-09,0.0
1005,2.227042368113769e-09,0.0
1006,2.2320945966702028e-09,0.0
1007,2.1699352854325985e-09,0.0
1008,2.208255216534152e-09,0.0
1009,2.1042336063405745e-09,0.0
1010,2.1603092989255463e-09,0.0
1011,2.209073679415719e-09,0.0
1012,2.20770308037553e-09,0.0
1013,2.071231453352406e-09,0.0
1014,2.2089680887177328e-09,0.0
1015,2.195639909893481e-09,0.0
1016,2.105704551933745e-09,0.0
1017,2.207910449903607e-09,0.0
1018,2.164725454808789e-09,0.0
1019,2.2321003479741084e-09,0.0
1020,2.2219966337102385e-09,0.0
1021,2.2017563796842545e-09,0.0
1022,2.089563781680015e-09,0.0
1023,2.2245810011866424e-09,0.0
1024,2.13901016138534e-09,0.0
1025,2.207917688091945e-09,0.0
1026,2.0906420631954916e-09,0.0
1027,2.201478721615312e-09,0.0
1028,2.2028724142828902e-09,0.0
1029,2.2324425091870196e-09,0.0
1030,2.2079575264987255e-09,0.0
1031,2.1910826962250975e-09,0.0
1032,2.197371738076834e-09,0.0
1033,2.2077682987285915e-09,0.0
1034,2.2317818084092518e-09,0.0
1035,2.2174711312981153e-09,0.0
1036,2.231694867301263e-09,0.0
1037,2.2001085542013965e-09,0.0
1038,2.206721783829852e-09,0.0
1039,2.2088909974528058e-09,0.0
1040,2.23237534388317e-09,0.0
1041,2.232359340836619e-09,0.0
1042,2.229428997135366e-09,0.0
1043,2.1445978251985696e-09,0.0
1044,2.1804438737288004e-09,0.0
1045,1.8216622838481167e-09,0.0
1046,2.168424441365023e-09,0.0
1047,2.2265994566833157e-09,0.0
1048,2.090643867554599e-09,0.0
1049,2.022511402827112e-09,0.0
1050,2.205411001971193e-09,0.0
1051,2.163511751612042e-09,0.0
1052,2.2309523832085e-09,0.0
1053,2.210922990099362e-09,0.0
1054,2.2073452357497158e-09,0.0
1055,2.2078897205456765e-09,0.0
1056,2.026213410620716e-09,0.0
1057,2.198463531066926e-09,0.0
1058,2.225315215879255e-09,0.0
1059,2.2082241913103115e-09,0.0
1060,2.2234002759060917e-09,0.0
1061,2.045194445025865e-09,0.0
1062,2.222176152556408e-09,0.0
1063,2.0799761991895215e-09,0.0
1064,2.039315837439567e-09,0.0
1065,2.0212100195969686e-09,0.0
1066,2.2108530280310245e-09,0.0
1067,2.2259998208122533e-09,0.0
1068,2.2079620779852888e-09,0.0
1069,2.0590806596779835e-09,0.0
1070,2.2078761744071854e-09,0.0
1071,2.2163948208286393e-09,0.0
1072,2.1191868196448557e-09,0.0
1073,2.077046030407705e-09,0.0
1074,2.211222023413336e-09,0.0
1075,2.096075337077039e-09,0.0
1076,2.208513056118e-09,0.0
1077,2.0914350787518386e-09,0.0
1078,2.1493580852954906e-09,0.0
1079,2.202049334016605e-09,0.0
1080,2.2076982770438665e-09,0.0
1081,2.101622879080138e-09,0.0
1082,2.2293438718581725e-09,0.0
1083,2.2027744564848677e-09,0.0
1084,2.2236096797261533e-09,0.0
1085,2.0278419133991485e-09,0.0
1086,2.210856334840607e-09,0.0
1087,2.2078981058564904e-09,0.0
1088,2.23229174173701e-09,0.0
1089,2.1871354836343534e-09,0.0
1090,2.0313627638482864e-09,0.0
1091,2.2287797336461973e-09,0.0
1092,2.2198159147437527e-09,0.0
1093,2.212953109536503e-09,0.0
1094,2.024605780515652e-09,0.0
1095,2.220393174731087e-09,0.0
1096,2.053608324921951e-09,0.0
1097,2.098635896050675e-09,0.0
1098,2.2324166245887057e-09,0.0
1099,2.02214891753096e-09,0.0
1100,2.2092931842438018e-09,0.0
1101,2.2042529096147882e-09,0.0
1102,2.232379654099579e-09,0.0
1103,2.0241521243799782e-09,0.0
1104,2.1998739353911593e-09,0.0
1105,1.968381371995848e-09,0.0
1106,2.0221630126542132e-09,0.0
1107,2.232395170642594e-09,0.0
1108,2.0452128565479595e-09,0.0
1109,2.101131584129753e-09,0.0
1110,2.2157213957514915e-09,0.0
1111,2.2281441920070904e-09,0.0
1112,2.207848379525606e-09,0.0
1113,2.0846594897770683e-09,0.0
1114,2.232162627837277e-09,0.0
1115,2.1479940530239674e-09,0.0
1116,8.283002069690987e-10,0.0
1117,2.2205178009892102e-09,0.0
1118,2.043921955014497e-09,0.0
1119,2.2077640817336575e-09,0.0
1120,2.2275073747746742e-09,0.0
1121,2.2001919772253394e-09,0.0
1122,2.2222286201125335e-09,0.0
1123,2.2091352778148748e-09,0.0
1124,2.2240311062355924e-09,0.0
1125,2.084062880368921e-09,0.0
1126,2.211175271432719e-09,0.0
1127,2.1514939822770623e-09,0.0
1128,2.2078294309216748e-09,0.0
1129,2.103339004200427e-09,0.0
1130,2.1008069338133193e-09,0.0
1131,2.1937822730775687e-09,0.0
1132,2.232366405694149e-09,0.0
1133,2.018622045691064e-09,0.0
1134,2.2116466224113764e-09,0.0
1135,2.2078648110683683e-09,0.0
1136,2.0820450475069144e-09,0.0
1137,2.0391222495247204e-09,0.0
1138,2.2216154489345647e-09,0.0
1139,2.0898783733556825e-09,0.0
1140,2.168434384301147e-09,0.0
1141,1.9853892113955433e-09,0.0
1142,2.2205875133038846e-09,0.0
1143,2.0578974475709053e-09,0.0
1144,2.2280126813896324e-09,0.0
1145,2.146712068658594e-09,0.0
1146,2.228490404502976e-09,0.0
1147,2.1216381028026446e-09,0.0
1148,2.2078744787254775e-09,0.0
1149,2.224774600047822e-09,0.0
1150,2.0427875791978574e-09,0.0
1151,2.0321013085487367e-09,0.0
1152,2.170555141743311e-09,0.0
1153,2.205431550413715e-09,0.0
1154,2.2136679538396724e-09,0.0
1155,2.0838795177597947e-09,0.0
1156,2.2320858789290287e-09,0.0
1157,2.169173635533501e-09,0.0
1158,2.219139336916914e-09,0.0
1159,2.2078814048992676e-09,0.0
1160,2.232156953265583e-09,0.0
1161,2.2124108878624526e-09,0.0
1162,2.0987542468307598e-09,0.0
1163,2.170208217791074e-09,0.0
1164,2.2301288471972876e-09,0.0
1165,2.232262551578102e-09,0.0
1166,2.060255247900375e-09,0.0
1167,2.2082504768179807e-09,0.0
1168,2.172143846043365e-09,0.0
1169,2.0127354619208576e-09,0.0
1170,2.2078107499134917e-09,0.0
1171,2.207749477430476e-09,0.0
1172,2.047956709214202e-09,0.0
1173,2.0999761836503364e-09,0.0
1174,2.126130764907798e-09,0.0
1175,2.0412583547054586e-09,0.0
1176,2.155505214131336e-09,0.0
1177,2.031770665696405e-09,0.0
1178,2.150767860196018e-09,0.0
1179,2.2087915922232092e-09,0.0
1180,2.1993354244160975e-09,0.0
1181,2.1871077094399154e-09,0.0
1182,2.200486356664022e-09,0.0
1183,2.2223666115108314e-09,0.0
1184,2.022757162774291e-09,0.0
1185,2.207378937540278e-09,0.0
1186,2.2131212269475065e-09,0.0
1187,2.1264709952316064e-09,0.0
1188,2.0448730346184213e-09,0.0
1189,2.218256992269172e-09,0.0
1190,2.022908497262887e-09,0.0
1191,2.1983283896953294e-09,0.0
1192,2.1500254540346645e-09,0.0
1193,2.1351559403741222e-09,0.0
1194,2.1871092149342874e-09,0.0
1195,2.095895340326332e-09,0.0
1196,2.205330053101948e-09,0.0
1197,2.217825642329517e-09,0.0
1198,2.1749169836993295e-09,0.0
1199,1.9130703265847465e-09,0.0
1200,2.222064808975799e-09,0.0
1201,2.2075709801111316e-09,0.0
1202,2.2196458276232633e-09,0.0
1203,2.232129325569795e-09,0.0
1204,2.207764762735286e-09,0.0
1205,2.1704006709133924e-09,0.0
1206,2.205572527132242e-09,0.0
1207,2.1498118657574766e-09,0.0
1208,2.2137902772486865e-09,0.0
1209,2.2066821263619884e-09,0.0
1210,2.0876460594759717e-09,0.0
1211,2.155381424490832e-09,0.0
1212,2.0399134673656582e-09,0.0
1213,2.2166245826146045e-09,0.0
1214,2.212992426498403e-09,0.0
1215,2.211191642295829e-09,0.0
1216,2.2316154989162458e-09,0.0
1217,2.1998085121677536e-09,0.0
1218,2.2151442823994875e-09,0.0
1219,2.2088207972701204e-09,0.0
1220,2.2144136423071214e-09,0.0
1221,2.2263522066588206e-09,0.0
1222,2.034128770876416e-09,0.0
1223,2.0576979081001978e-09,0.0
1224,2.2028552797406496e-09,0.0
1225,1.9133741043203938e-09,0.0
1226,2.211216392450298e-09,0.0
1227,2.226820755649072e-09,0.0
1228,2.1877584735041893e-09,0.0
1229,2.1520746389739267e-09,0.0
1230,2.232230342565778e-09,0.0
1231,2.1704428417851505e-09,0.0
1232,2.2017955495691553e-09,0.0
1233,2.2323594579285487e-09,0.0
1234,2.208233234860396e-09,0.0
1235,2.2322876917328993e-09,0.0
1236,2.0806528126981248e-09,0.0
1237,2.160830790815607e-09,0.0
1238,1.8842707171721268e-09,0.0
1239,2.04794358794015e-09,0.0
1240,2.2075936659100016e-09,0.0
1241,2.2081809287166697e-09,0.0
1242,2.0539128694837737e-09,0.0
1243,2.2085156393216695e-09,0.0
1244,2.2234283662881883e-09,0.0
1245,2.0311920075415766e-09,0.0
1246,2.2322708565570293e-09,0.0
1247,2.0834420013912283e-09,0.0
1248,2.0448006584315616e-09,0.0
1249,2.099793063464082e-09,0.0
1250,2.2236260674783173e-09,0.0
1251,2.221699735023498e-09,0.0
1252,2.207920836661651e-09,0.0
1253,2.213402574216464e-09,0.0
1254,2.1989842979746337e-09,0.0
1255,2.101162743373006e-09,0.0
1256,2.0896413460972087e-09,0.0
1257,2.2077620483369295e-09,0.0
1258,2.1407742276692746e-09,0.0
1259,2.0437733778201744e-09,0.0
1260,2.2086802982489033e-09,0.0
1261,2.217365613903194e-09,0.0
1262,2.2193309191621305e-09,0.0
1263,2.1913102159508017e-09,0.0
1264,2.0329435764220803e-09,0.0
1265,2.2308878414827674e-09,0.0
1266,2.0854506283225623e-09,0.0
1267,2.2089183410839605e-09,0.0
1268,2.1253413634137085e-09,0.0
1269,2.1692531427035704e-09,0.0
1270,2.2317145395872624e-09,0.0
1271,2.1727982411593646e-09,0.0
1272,2.0234284507574694e-09,0.0
1273,2.1702902595662433e-09,0.0
1274,1.8934892997109777e-09,0.0
1275,2.071440834645518e-09,0.0
1276,2.1378104677620313e-09,0.0
1277,2.2173044680994608e-09,0.0
1278,2.1968182741921416e-09,0.0
1279,2.1505304743748063e-09,0.0
1280,2.2131703924106905e-09,0.0
1281,2.1698147246157066e-09,0.0
1282,2.2030788041815827e-09,0.0
1283,2.032942479098469e-09,0.0
1284,2.0246385878239143e-09,0.0
1285,2.231121334739269e-09,0.0
1286,2.0273434997800246e-09,0.0
1287,2.0059187842250185e-09,0.0
1288,2.0798960087602457e-09,0.0
1289,2.232123607848276e-09,0.0
1290,2.206652168059063e-09,0.0
1291,2.224903058692557e-09,0.0
1292,2.170117118293841e-09,0.0
1293,1.9156292129291755e-09,0.0
1294,2.2270753621996574e-09,0.0
1295,2.084440440853327e-09,0.0
1296,2.2082346135946953e-09,0.0
1297,2.197579117605272e-09,0.0
1298,2.2090816644038313e-09,0.0
1299,2.2251834009086515e-09,0.0
1300,2.0945688862154518e-09,0.0
1301,2.164202086159888e-09,0.0
1302,2.2079455275858347e-09,0.0
1303,2.2077656696163264e-09,0.0
1304,2.033763314489261e-09,0.0
1305,2.209194009530972e-09,0.0
1306,2.2079528087019794e-09,0.0
1307,2.034217726624336e-09,0.0
1308,2.2112138917492178e-09,0.0
1309,2.042326801263634e-09,0.0
1310,2.2089171336384463e-09,0.0
1311,2.1979174592122305e-09,0.0
1312,2.1701160303857754e-09,0.0
1313,2.212331572655725e-09,0.0
1314,2.0465750920234654e-09,0.0
1315,1.884315657535514e-09,0.0
1316,2.029905614552662e-09,0.0
1317,2.1098990401388776e-09,0.0
1318,2.2118404852183584e-09,0.0
1319,2.221243953687317e-09,0.0
1320,2.211679340210909e-09,0.0
1321,2.1981763493733115e-09,0.0
1322,2.207691275894782e-09,0.0
1323,2.223667922489522e-09,0.0
1324,2.1054784498567397e-09,0.0
1325,2.208985910937626e-09,0.0
1326,1.8929965257902024e-09,0.0
1327,1.9328089398285564e-09,0.0
1328,2.212285296006329e-09,0.0
1329,2.1500846466029867e-09,0.0
1330,1.883880746144615e-09,0.0
1331,2.2265143996064793e-09,0.0
1332,2.2132221059849927e-09,0.0
1333,2.1942880101680197e-09,0.0
1334,2.213269212694162e-09,0.0
1335,2.2283156906081184e-09,0.0
1336,2.1988805294234086e-09,0.0
1337,2.0255179361975754e-09,0.0
1338,2.210883243898838e-09,0.0
1339,2.216351487848626e-09,0.0
1340,2.232293401484659e-09,0.0
1341,2.0872073263964366e-09,0.0
1342,2.1709805710812046e-09,0.0
1343,2.232015284933511e-09,0.0
1344,2.1258771966082204e-09,0.0
1345,2.207795269621145e-09,0.0
1346,2.2067277029584003e-09,0.0
1347,2.199797170651108e-09,0.0
1348,2.217767258563245e-09,0.0
1349,2.0225592726208096e-09,0.0
1350,2.1928864559993594e-09,0.0
1351,2.17325384381017e-09,0.0
1352,2.150870541419791e-09,0.0
1353,2.1483674151882132e-09,0.0
1354,2.2105813607921118e-09,0.0
1355,2.2310902920329405e-09,0.0
1356,2.232318459849392e-09,0.0
1357,1.9621193449018564e-09,0.0
1358,2.2165874554427336e-09,0.0
1359,1.992571428409391e-09,0.0
1360,2.032944044058592e-09,0.0
1361,2.02194738673302e-09,0.0
1362,2.0349615873165744e-09,0.0
1363,2.1242402021795284e-09,0.0
1364,2.1874558509803684e-09,0.0
1365,2.2084387620129355e-09,0.0
1366,2.222932510077005e-09,0.0
1367,1.9935360488869653e-09,0.0
1368,2.2183862982177797e-09,0.0
1369,2.2308157547940157e-09,0.0
1370,2.217274469299419e-09,0.0
1371,2.045204274950233e-09,0.0
1372,2.0562152789591233e-09,0.0
1373,1.8922928901972215e-09,0.0
1374,2.1747780451479773e-09,0.0
1375,2.0225808017779653e-09,0.0
1376,2.208966624219472e-09,0.0
1377,2.2068367331755885e-09,0.0
1378,2.2321679898202434e-09,0.0
1379,2.1990085201384596e-09,0.0
1380,2.027014147779876e-09,0.0
1381,2.208969866505967e-09,0.0
1382,2.1696643723887383e-09,0.0
1383,2.2322889039292585e-09,0.0
1384,2.226444188435405e-09,0.0
1385,2.2087416536638233e-09,0.0
1386,2.2109996196529443e-09,0.0
1387,2.1702491391695916e-09,0.0
1388,2.232310029319283e-09,0.0
1389,2.1653557429129787e-09,0.0
1390,2.021836357404096e-09,0.0
1391,2.21540720452609e-09,0.0
1392,2.2079011543704577e-09,0.0
1393,2.2030311937663073e-09,0.0
1394,2.1425867311909025e-09,0.0
1395,2.042381813896209e-09,0.0
1396,2.1095753280361654e-09,0.0
1397,2.091672592654461e-09,0.0
1398,2.214918175324524e-09,0.0
1399,2.081245715393349e-09,0.0
1400,2.021650514112861e-09,0.0
1401,1.9026561757838808e-09,0.0
1402,2.0167788590380485e-09,0.0
1403,2.206184862085952e-09,0.0
1404,2.21347429859784e-09,0.0
1405,2.1928721478456866e-09,0.0
1406,2.0454483445350635e-09,0.0
1407,2.085484701519766e-09,0.0
1408,2.074899852715414e-09,0.0
1409,1.9968543952476223e-09,0.0
1410,2.230195923766078e-09,0.0
1411,2.163163507862242e-09,0.0
1412,2.1491777561174154e-09,0.0
1413,2.2076872849220503e-09,0.0
1414,2.2146534893329446e-09,0.0
1415,2.2324055535406324e-09,0.0
1416,2.122690501132489e-09,0.0
1417,2.161373892156503e-09,0.0
1418,2.20821427253251e-09,0.0
1419,2.187136427711401e-09,0.0
1420,2.207691141054531e-09,0.0
1421,2.2182242419993717e-09,0.0
1422,2.2302388687703204e-09,0.0
1423,2.230462114579595e-09,0.0
1424,2.217196302204008e-09,0.0
1425,2.1728874802018853e-09,0.0
1426,2.1614998912478245e-09,0.0
1427,2.2172073215748767e-09,0.0
1428,2.2005551206794994e-09,0.0
1429,2.2297338599979843e-09,0.0
1430,2.1199062645382047e-09,0.0
1431,2.2317349450356206e-09,0.0
1432,2.0483779917552668e-09,0.0
1433,2.220379988135376e-09,0.0
1434,2.151394299276027e-09,0.0
1435,2.2268558742985614e-09,0.0
1436,2.0224339097150957e-09,0.0
1437,2.2236439221088954e-09,0.0
1438,2.1989723005133357e-09,0.0
1439,1.842916328712974e-09,0.0
1440,2.0479610468331204e-09,0.0
1441,2.2172086213153356e-09,0.0
1442,2.2283320109097783e-09,0.0
1443,2.21343894812857e-09,0.0
1444,2.081435741199168e-09,0.0
1445,2.206847583819094e-09,0.0
1446,2.208361680934043e-09,0.0
1447,2.1943760995345873e-09,0.0
1448,2.021787995766811e-09,0.0
1449,2.2113370946370608e-09,0.0
1450,2.1098495004687272e-09,0.0
1451,2.1132057217051538e-09,0.0
1452,2.223633013242189e-09,0.0
1453,2.2221382589333006e-09,0.0
1454,2.0539167903943913e-09,0.0
1455,2.0494321775404147e-09,0.0
1456,2.217206677120604e-09,0.0
1457,2.208521608965311e-09,0.0
1458,2.1678603280559233e-09,0.0
1459,2.2217120302135664e-09,0.0
1460,1.8459444284258908e-09,0.0
1461,2.2155421502402524e-09,0.0
